rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl,title
4.0,"Lately critically acclaimed movies about space have lacked something for me. The visuals were gorgeous but their stories were lacking and I wasn't emotionally attached to their characters to buy into the visual experience. But Ridley Scott manages to fuse both the spectacle of space with characters that are humanly fleshed out, and adds another jewel to his filmography after half a decade of frustrating work. The film rest on 2 key features, Drew Godard's Script and Matt Damon's character. Drew Godard makes a great script, full of fun quotes and one-liner's which helps sell the appeal to Damon's acting. Damon also does a great job as the character, fighting for his life on Mars. The science of the film seems to check out overall well and i love how the problems they have affect everything. The cast is an all star crew, from Jeff Daniels and Chiwetel Ejiofor, to Jessica Chastain &Kristen Wiig, everyone in the cast does a great job. The cinematography especially some of the shots on Mars look gorgeous as well , and the old boy Ridley Scott with great material and talent, comes away with another gem in his filmography. The Martian works because i can buy into the characters, buy into the science, and buy into the fun of it all. The Martian has the perfect mix of everything. Recommended",Justin T,False,False,False,False,4.0,"Oct 26, 2015",Justin T,/user/id/876105564,RT,876105564,https://graph.facebook.com/v3.3/1212760597/picture,The Martian
5.0,"Awesome movie with perhaps the worst soundtrack of any movie I've ever seen... 100% Disco. 

I was suprised at how good this movie actually was. The only thing I would have changed, and this is just for me... Michael Pena must always sound like Luis from Ant-Man in every role he does from now on!",Colt A,False,False,False,False,5.0,"Oct 26, 2015",Colt A,/user/id/849366440,RT,849366440,https://graph.facebook.com/v3.3/1099376406/picture,The Martian
2.0,this was really given much more than what it actually deserves,Angel S,False,False,False,False,2.0,"Oct 26, 2015",Angel S,/user/id/906116655,RT,906116655,,The Martian
3.0,Enjoyable Disney like movie.,John D,False,False,False,False,3.0,"Oct 26, 2015",John D,/user/id/965570824,RT,965570824,,The Martian
4.5,"""F*** you, Mars."". You can *almost* understand how some of our American cousins thought this was a documentary.",Jonathan C,False,False,False,False,4.5,"Oct 26, 2015",Jonathan C,/user/id/785310908,RT,785310908,,The Martian
5.0,It was awesome! i just really hope they bring out a second one!????,Paul E,False,False,False,False,5.0,"Oct 26, 2015",Paul E,/user/id/972042510,RT,972042510,,The Martian
3.5,"Held up by the performances, which are great across the board. Lotta life and humor in incidental moments. The effects are great (apart from a few Mars-scape flyovers that look like Google Earth footage), the sound design is fantastic, the sets are fantastic, the music is cool, etc, super cool production all around. The only thing holding it back imo is the super controlled plotting. It becomes apparent very quickly that this isn't a space thriller a la Apollo 13, or even really a survival movie a la Castaway, but a space procedural. It becomes apparent very quickly, from the bright tone and broad perspective, that there's no real question whether or not Matt Damon will survive his ordeal. Which would be fine, but the plot keeps throwing survival thriller-esque challenges at the characters as soon as the previous one gets resolved, forcing itself to deal with the technical hurdles to survival instead of the much more interesting social and political challenges it brings up. I liked the bureaucratic drama, the web of technical and political jugglings faced by the teams on Earth and in space, but it didn't go far enough with them, never producing any lasting drama out of tough decisions. Every problem, large and small, gets resolved very quickly and competently, usually by a deus ex machina'd brand new genius character (Donald Glover) or organization (China's space program) or conveniently remembered piece of equipment (Pathfinder) that shows up halfway or more through the movie. There ends up being no real sticking drama at all, whether from the survival side of the story or the political one. So, it's still a good movie, fun to watch and be inside of for a couple hours, but it really misses its potential imo.",Alex H,False,False,False,False,3.5,"Oct 26, 2015",Alex H,/user/id/868639184,RT,868639184,https://graph.facebook.com/v3.3/506294555/picture,The Martian
5.0,"Reading the book was truly a treat that was rewarding in of itself. The movie was able to do what many book-to-movies fail to do. It did the book justice, Matt Damon was able to bring this character to life, do justice to what the book brought to life in our imaginations. While there will always be that room to contemplate if a scene could have been fit in here or there, for the sake of time or hollywood may consider necessary or not. The movie did the book justice. That's all you gotta know. Truly spectacular movie, can't wait to own it for my own personal devices.",Giovanni A,False,False,False,False,5.0,"Oct 26, 2015",Giovanni A,/user/id/972041496,RT,972041496,https://graph.facebook.com/v3.3/100001223987406/picture,The Martian
0.5,A nightmare to misophonics!,Eduardo B,False,False,False,False,0.5,"Oct 26, 2015",Eduardo B,/user/id/972042051,RT,972042051,,The Martian
5.0,Great flick.  Best movie of 2015 so far.,Wayne D,False,False,False,False,5.0,"Oct 26, 2015",Wayne D,/user/id/917281323,RT,917281323,https://graph.facebook.com/v3.3/1431830354/picture,The Martian
4.0,"An excellent,  though predictable film. A lot of big name actors getting no screen time, but brilliantly held together by Damon, Ejiofor and a great Donald Glover cameo. A lot of good things about this film - probably Ridley Scott's best film in 20 years - but the overall push as a humanist dream and the reliance on plastic and duct tape for major plot points lets it down a little.",Mike W,False,False,False,False,4.0,"Oct 26, 2015",Mike W,/user/id/969999913,RT,969999913,,The Martian
3.0,Kinda like Castaway but set on Mars with great humour. Not quite as good as everyone is raving about it but I enjoyed it,andy s,False,False,False,False,3.0,"Oct 26, 2015",andy s,/user/id/953838103,RT,953838103,,The Martian
5.0,Although the film is long it never feels dragged. The charcters are fun and unique and the film suceeds in creating tension.,Cameron T,False,False,False,False,5.0,"Oct 26, 2015",Cameron T,/user/id/972041701,RT,972041701,,The Martian
3.0,Honestly very over rated. I dont love sci-fi but I like it. I found it long and a bit boring. Concept was good I will agree and goid 3 d effects. Still not one of my favorites this year.,Steven W,False,False,False,False,3.0,"Oct 26, 2015",Steven W,/user/id/963704878,RT,963704878,,The Martian
2.0,"Good cast with too little to do. Matt Damon gives a good performance but there's a lot of bad science (this film will definitely make the badastronomy.com site) and, they show the moon in two shots!  This proves scientists had little input in the making of this film. Gravity, a much better film, tries to represent Newtonian physics accurately, while this movie thinks making fun of disco is the funniest thing in the universe.  Disappointed.",Sylvia V,False,False,False,False,2.0,"Oct 26, 2015",Sylvia V,/user/id/847440044,RT,847440044,https://graph.facebook.com/v3.3/1431606152/picture,The Martian
4.0,"The Martian is very well done and an exciting movie.  Just when you think he has overcome all of his obstacles, something else happens.  This movie keeps you on the edge of your seat...well worth seeing!",Ron N,False,False,False,False,4.0,"Oct 26, 2015",Ron N,/user/id/853297976,RT,853297976,https://graph.facebook.com/v3.3/1379824017/picture,The Martian
3.0,"As the film adaptation - the film is not particularly good. I lost a lot of interesting details and also removed a lot of jokes. But when viewed separately, but so be it, the film is not bad. See it was interesting, although it felt that without reading the book, I would not have understood a lot. The visual part of the film is gorgeous. A couple of good jokes is still there, but the dramatic element was not felt. In the book it just a little, but it is also very important. When viewing I realized that not really empathize main character. The actors did their best. Matt Damon is handled excellently, secondary characters also coped well. Glad that after a series of setbacks, Ridley Scott still able to make a good movie. Decent fiction, which is not only much inferior to last year's movie about space, which also was Damon. I can not put a very high score for one reason only - the book. Though I understand that the movie is a separate thing, but just does not compare. This is a very subjective opinion.",Viktor S,False,False,False,False,3.0,"Oct 26, 2015",Viktor S,/user/id/972041142,RT,972041142,,The Martian
3.5,"The cultivation of potatoes in Mars
The Marshall comedy film starring Matt Damon and directed by Scott Radley
No one expected the film's director, Ridley Scott and watched what to expect, especially after the failed last film which tells the story of Moses with Pharaoh of Egypt
Also mistaken to compare the film with Inter Astler or Bjraveta film comes much less mattresses and not worth aura contoured before introducing the film is not a semi-previous films does not compare them never entered .. If the movie and watch what you expected Anavvs would hand these films inevitably frustrating ..
The film is not of the movies that agree Rated easily, the main problem I figured out that he was expected. We have not seen a review of the person isolated on Mars, but not inspiring story of hope and stuck to life, but not important heroic rescue, but how sweet potato cultivation, yes The film seemed to comedy and ended up comedy.
The film was a skit .. very funny I was not in the right place .. In my opinion space Hollywood is not a place for comedy funny that pay millions for the production of film space to turn in the end the film is a comedy ... freinds TV version ...
Unfortunately, the film was without the roles of women did not find any remarkable role of a woman is of importance and impact of a prominent film
NASA sessions was boring, especially in decision-making and review of the options available and feel that the film was exaggerated and took more time than necessary.
Damon Matt has all the necessary role and I was not surprised not to his candidacy for the Laskar what drew the attention of critics Representative ""Hiotal Giovar"" to publicly You did some writing in Arabic Representative accept us Jaidah capabilities in representation and qualifications of comedy and earned us the trust cycle the film, Matt Damon role light role where there is no Xia EYE The focus of remaining in your memory the film was adapted for a position with the life and solve the problems facing it did not see sadness in his failure, but the joy and joking and laughter and dance sometimes! .
The film at the end of an unexpected both watched the film before can sit on a chair Cinema expect something and when you see differ with you completely expectations, I was hoping that the film has a sense of community that was suffered by the hero and difficulties and explore and I came to film different.",hamza a,False,False,False,False,3.5,"Oct 26, 2015",hamza a,/user/id/971700036,RT,971700036,,The Martian
